指数代码,指数名称,发布日期,收盘指数,成交量,涨跌幅,换手率,市盈率,市净率,均价,成交额占比,流通市值,平均流通市值,股息率
801723,基础建设,2026-05-28,2271.04,22.2,0.32,3.72,11.95,0.62,10.93,0.58,3088.21,68.63,2.43
801722,装修装饰Ⅱ,2026-05-28,4656.78,5.34,-0.26,5.28,82.58,2.84,12.26,0.16,591.29,25.71,0.64
801726,工程咨询服务Ⅱ,2026-05-28,2137.77,5.01,0.27,6.72,43.82,1.92,19.29,0.3,959.56,23.4,0.86
801731,电机Ⅱ,2026-05-28,15823.36,5.14,-2.41,6.84,62.34,4.05,37.79,0.55,1609.8,61.92,0.76
801733,其他电源设备Ⅱ,2026-05-28,49519.26,7.55,1.79,5.0,77.54,4.22,59.74,1.06,3631.61,125.23,0.35
801736,风电设备,2026-05-28,2962.58,6.84,0.42,4.77,44.29,2.21,35.06,0.62,2552.88,88.03,0.61
801962,油服工程,2026-05-28,2468.67,4.45,1.29,3.93,26.64,1.66,10.86,0.14,670.21,51.55,0.97
801724,专业工程,2026-05-28,1975.59,9.69,-0.37,3.94,23.31,1.2,22.36,0.37,1818.66,46.63,1.64
801744,航海装备Ⅱ,2026-05-28,3392.66,2.26,0.72,2.56,28.82,2.31,32.11,0.24,2709.38,270.94,0.19
801223,通信服务,2026-05-28,2393.86,11.52,0.52,2.95,29.24,1.93,26.54,0.79,4162.28,109.53,2.06
801154,医药商业,2026-05-28,4577.53,4.33,-0.77,3.56,18.02,1.2,13.22,0.14,1156.87,36.15,2.17
801207,旅游零售Ⅱ,2026-05-28,6477.25,0.57,-2.51,3.39,30.47,2.1,30.06,0.08,540.36,270.18,2.19
801204,专业连锁Ⅱ,2026-05-28,4105.98,1.06,-2.59,3.76,65.28,2.99,13.13,0.05,297.39,42.48,2.27
801203,一般零售,2026-05-28,2897.8,21.57,-2.2,5.11,40.42,1.54,11.2,0.5,2231.82,37.83,1.28
801193,证券Ⅱ,2026-05-28,5836.18,29.33,-2.02,2.18,14.4,1.11,10.33,1.3,14532.02,290.64,1.65
801191,多元金融,2026-05-28,1215.24,7.17,-0.58,2.75,21.99,1.31,9.59,0.22,1658.28,61.42,1.61
801183,房地产服务,2026-05-28,847.59,1.89,1.02,2.96,49.27,1.52,7.85,0.03,239.22,21.75,0.86
801181,房地产开发,2026-05-28,2378.43,38.27,1.04,3.88,18.5,0.88,6.58,0.89,4524.67,51.42,0.72
801179,铁路公路,2026-05-28,1554.33,7.49,-0.56,1.91,17.61,0.9,8.37,0.17,2128.43,64.5,3.16
801178,物流,2026-05-28,4316.69,5.92,-0.33,2.42,17.31,1.14,11.95,0.21,2546.14,54.17,2.72
801163,燃气Ⅱ,2026-05-28,3276.96,5.13,-1.27,4.65,24.47,1.96,13.82,0.18,1068.68,36.85,1.96
801963,炼化及贸易,2026-05-28,2947.08,11.27,-0.43,2.51,20.01,1.26,12.11,0.39,3659.4,121.98,2.85
801216,体育Ⅱ,2026-05-28,2228.69,1.36,7.16,16.69,,4.68,12.63,0.06,96.9,48.45,0.14
801202,贸易Ⅱ,2026-05-28,4832.25,2.98,-0.46,4.92,26.01,1.56,8.12,0.09,464.72,35.75,1.6
801036,塑料,2026-05-28,5665.9,16.23,1.48,8.35,70.07,3.79,33.77,1.35,3887.85,54.0,0.33
801721,房屋建设Ⅱ,2026-05-28,3047.61,4.14,1.31,2.28,8.17,0.48,10.98,0.12,801.85,100.23,3.44
801012,农产品加工,2026-05-28,2164.05,1.71,-0.85,2.37,38.33,1.94,13.16,0.08,723.64,32.89,1.33
801086,电子化学品Ⅱ,2026-05-28,12745.2,12.07,2.94,12.3,106.57,6.92,75.09,2.01,4328.89,127.32,0.33
801151,化学制药,2026-05-28,11254.58,16.53,-2.09,2.84,38.13,2.92,22.84,1.24,9510.35,63.4,1.01
801145,文娱用品,2026-05-28,1902.6,1.94,1.76,5.49,51.03,3.45,19.51,0.11,493.17,22.42,0.98
801143,造纸,2026-05-28,2302.54,5.89,-0.96,3.85,30.1,1.27,11.7,0.17,844.63,36.72,1.3
801142,家居用品,2026-05-28,1795.86,6.01,-0.72,5.08,31.6,2.0,20.07,0.3,1526.86,21.21,2.65
801141,包装印刷,2026-05-28,3145.04,6.19,0.68,3.87,44.09,2.64,14.44,0.29,1392.5,33.96,1.32
801133,饰品,2026-05-28,1406.26,1.63,-0.29,2.67,20.75,1.88,11.75,0.06,437.69,29.18,3.08
801132,服装家纺,2026-05-28,1560.77,6.34,-0.88,3.45,28.83,1.82,13.22,0.22,1351.32,22.9,2.55
801131,纺织制造,2026-05-28,1775.12,4.87,0.9,5.01,23.17,1.64,14.32,0.17,758.68,23.71,2.37
801129,调味发酵品Ⅱ,2026-05-28,6775.21,5.06,-2.07,6.64,27.22,3.36,16.29,0.24,1262.33,90.17,2.98
801128,休闲食品,2026-05-28,1807.15,1.78,-1.5,4.27,19.95,2.13,17.4,0.09,554.6,25.21,1.85
801127,饮料乳品,2026-05-28,7122.75,3.08,-1.35,2.39,17.76,2.91,18.91,0.22,2581.15,99.28,4.85
801125,白酒Ⅱ,2026-05-28,37141.96,2.87,-2.37,3.41,19.95,3.7,100.01,0.65,9964.95,498.25,4.56
801124,食品加工,2026-05-28,13177.03,3.18,-0.74,3.74,26.15,2.09,16.67,0.1,999.24,39.97,2.91
801051,金属新材料,2026-05-28,11216.53,5.28,2.62,6.01,79.16,4.78,48.0,0.66,2125.79,66.43,0.59
801111,白色家电,2026-05-28,18146.51,1.78,-1.35,1.15,10.91,1.97,20.84,0.19,6171.25,617.13,5.85
801115,照明设备Ⅱ,2026-05-28,5254.8,1.74,1.4,4.45,61.72,2.25,29.32,0.08,314.18,26.18,1.35
801116,家电零部件Ⅱ,2026-05-28,8147.24,6.38,-2.45,6.78,46.98,4.35,23.07,0.71,2022.18,67.41,0.45
801113,小家电,2026-05-28,4397.99,1.12,-2.79,3.03,25.43,2.65,28.56,0.13,737.47,36.87,1.52
801102,通信设备,2026-05-28,11760.95,24.08,5.18,7.6,85.23,11.9,95.36,8.26,29972.95,356.82,0.21
801103,IT服务Ⅱ,2026-05-28,5434.22,32.02,0.64,5.71,128.74,3.79,27.43,2.08,8658.48,72.76,0.27
801114,厨卫电器,2026-05-28,8423.06,0.5,-1.23,2.26,22.51,1.6,11.94,0.02,217.26,24.14,4.58
801112,黑色家电,2026-05-28,2254.53,2.95,-0.74,3.64,35.35,2.52,22.02,0.14,953.85,95.39,1.16
801033,化学原料,2026-05-28,3428.47,12.74,0.36,3.53,31.51,1.8,13.15,0.72,3609.48,63.32,1.73
801104,软件开发,2026-05-28,6414.13,20.69,-0.17,4.36,94.84,4.7,35.09,2.21,9934.3,75.83,0.44
801101,计算机设备,2026-05-28,3064.59,13.4,-0.07,4.64,41.46,3.78,32.71,1.44,6916.46,82.34,0.79
801095,乘用车,2026-05-28,16082.07,3.66,-0.32,2.14,28.12,1.84,29.08,0.31,4018.71,502.34,1.42
801093,汽车零部件,2026-05-28,8642.27,36.13,-0.37,4.68,29.44,2.74,29.23,2.85,13663.92,56.93,1.33
801155,中药Ⅱ,2026-05-28,5551.71,7.39,-1.37,1.92,22.98,1.91,16.33,0.32,3802.34,57.61,2.99
801092,汽车服务,2026-05-28,490.19,1.57,1.49,3.37,47.71,1.87,7.17,0.05,276.03,27.6,0.62
801053,贵金属,2026-05-28,24100.66,5.14,-3.44,4.39,22.06,3.82,26.74,0.46,2662.92,242.08,1.16
801034,化学制品,2026-05-28,6955.06,23.38,-0.06,4.94,29.47,2.38,23.82,1.85,8821.25,51.59,1.2
801117,其他家电Ⅱ,2026-05-28,575.46,0.33,-1.2,2.95,46.75,1.33,9.53,0.01,65.91,21.97,0.99
801152,生物制品,2026-05-28,5408.63,5.42,-1.1,2.72,44.23,2.17,29.18,0.37,3286.43,64.44,1.08
801054,小金属,2026-05-28,40564.37,11.46,3.83,9.26,56.99,5.61,43.75,2.04,5304.78,204.03,0.49
801074,专用设备,2026-05-28,13580.24,24.03,2.0,4.81,49.27,3.62,32.77,2.19,8576.01,48.18,0.75
801084,光学光电子,2026-05-28,2148.75,89.63,1.16,9.57,68.58,2.85,39.59,3.81,9126.09,98.13,0.45
801153,医疗器械,2026-05-28,6104.76,8.63,-0.92,3.35,38.87,2.55,34.72,0.91,6201.69,48.08,1.28
801044,普钢,2026-05-28,2203.41,14.28,0.35,2.34,32.61,0.83,3.37,0.18,1769.06,76.92,1.29
801083,元件,2026-05-28,25178.25,26.19,1.98,12.41,88.96,11.04,81.73,6.77,17574.46,303.01,0.4
801082,其他电子Ⅱ,2026-05-28,20250.76,11.33,2.3,12.87,71.26,6.81,53.03,1.33,2728.53,82.68,0.24
801081,半导体,2026-05-28,11073.13,58.76,1.45,12.06,123.49,9.83,151.17,19.09,53876.19,311.42,0.13
801076,轨交设备Ⅱ,2026-05-28,5794.3,4.45,0.07,2.14,19.12,1.26,17.06,0.19,1484.62,47.89,2.97
801072,通用设备,2026-05-28,9157.11,34.27,2.44,6.43,75.1,4.49,47.94,3.64,11008.25,50.5,0.49
801056,能源金属,2026-05-28,22793.52,4.01,-0.43,4.55,29.47,3.08,63.39,0.87,4299.32,330.72,0.85
801055,工业金属,2026-05-28,3442.74,41.28,-1.86,4.72,16.7,2.97,19.15,2.42,14421.32,240.36,1.75
801014,饲料,2026-05-28,3651.78,2.39,-0.78,2.39,41.12,2.21,14.8,0.09,869.19,51.13,1.66
801043,冶钢原料,2026-05-28,3640.11,2.39,-0.37,2.6,49.76,2.04,12.04,0.09,672.95,74.77,1.37
801078,自动化设备,2026-05-28,25146.12,13.23,1.97,7.16,96.77,7.11,67.37,2.9,9192.3,116.36,0.29
801096,商用车,2026-05-28,8078.79,3.68,-1.79,2.86,26.67,2.93,12.77,0.2,1537.65,118.28,2.39
801126,非白酒,2026-05-28,3695.04,2.11,-1.05,4.07,25.24,2.66,15.92,0.11,744.36,46.52,2.34
801039,非金属材料Ⅱ,2026-05-28,8114.62,1.0,5.75,8.91,63.52,5.21,60.41,0.3,599.34,85.62,0.31
801038,农化制品,2026-05-28,5391.2,10.34,-0.97,2.97,20.94,2.12,15.87,0.55,4546.76,78.39,1.53
801037,橡胶,2026-05-28,5291.59,2.05,0.8,4.5,65.18,2.96,23.03,0.13,594.84,34.99,0.64
801015,渔业,2026-05-28,706.52,0.83,0.67,3.01,147.81,2.42,5.27,0.01,102.5,17.08,0.29
801206,互联网电商,2026-05-28,10861.96,3.94,-0.41,4.28,36.53,2.66,18.42,0.13,650.19,36.12,0.71
801032,化学纤维,2026-05-28,4907.88,5.42,1.04,4.23,43.88,1.89,15.75,0.19,1099.34,40.72,0.56
801085,消费电子,2026-05-28,12581.58,31.73,2.34,8.12,44.11,5.47,56.37,5.41,15791.58,175.46,0.68
801077,工程机械,2026-05-28,22793.02,6.49,-1.02,2.4,19.95,2.0,27.36,0.37,3795.35,135.55,2.47
801018,动物保健Ⅱ,2026-05-28,4191.91,1.1,-0.27,3.01,45.34,2.03,12.65,0.04,342.11,34.21,1.39
801017,养殖业,2026-05-28,2575.57,5.03,-1.62,1.98,36.77,2.24,11.28,0.18,2613.92,113.65,2.79
801016,种植业,2026-05-28,2481.67,3.67,-1.02,3.45,39.91,2.35,8.75,0.1,775.74,38.79,1.21
801045,特钢Ⅱ,2026-05-28,4165.09,2.54,-0.73,2.71,21.53,1.41,17.6,0.1,709.52,59.13,2.33
801019,农业综合Ⅱ,2026-05-28,1197.45,0.22,-0.23,2.0,38.43,1.34,4.55,0.0,50.61,25.3,3.45
801736,风电设备,2026-05-29,2847.33,7.47,-3.89,5.2,42.6,2.13,32.75,0.56,2453.57,84.61,0.64
801991,航空机场,2026-05-29,2593.5,12.27,1.33,3.14,27.0,2.34,13.09,0.24,1833.96,152.83,0.81
801983,医疗美容,2026-05-29,1103.61,0.29,3.9,2.9,38.98,3.4,48.44,0.03,235.18,78.39,1.13
801982,化妆品,2026-05-29,6366.37,1.05,2.2,3.86,31.52,2.7,23.64,0.08,461.09,32.94,1.54
801153,医疗器械,2026-05-29,6064.99,9.66,-0.65,3.75,38.68,2.53,34.17,0.87,6161.29,47.76,1.26
801084,光学光电子,2026-05-29,1998.41,97.11,-7.0,10.37,63.76,2.65,36.36,3.54,8488.28,91.27,0.49
801783,股份制银行Ⅱ,2026-05-29,4147.8,13.77,2.27,1.43,5.52,0.44,11.18,0.54,9785.68,1087.3,7.07
801952,焦炭Ⅱ,2026-05-29,1292.28,3.66,0.99,4.87,646.99,1.4,3.65,0.05,281.87,40.27,0.61
801963,炼化及贸易,2026-05-29,2930.37,12.07,-0.57,2.69,19.9,1.25,11.72,0.37,3638.66,121.29,2.79
801039,非金属材料Ⅱ,2026-05-29,7914.96,1.11,-2.46,9.85,62.38,5.12,59.57,0.3,584.59,83.51,0.32
801992,航运港口,2026-05-29,3313.95,15.51,0.03,3.64,14.03,1.27,7.95,0.39,2794.87,82.2,4.03
801971,环境治理,2026-05-29,2001.97,18.78,-1.42,4.48,25.27,1.54,15.82,0.58,3321.2,31.33,1.35
801961,油气开采Ⅱ,2026-05-29,2869.52,1.16,0.38,1.07,17.48,1.76,12.51,0.06,1114.62,278.65,2.22
801962,油服工程,2026-05-29,2433.32,4.29,-1.43,3.79,26.26,1.63,10.63,0.1,660.61,50.82,0.98
801204,专业连锁Ⅱ,2026-05-29,4030.6,1.15,-1.84,4.01,63.75,2.92,12.02,0.04,291.93,41.7,1.33
801765,广告营销,2026-05-29,2877.91,17.54,1.85,6.88,65.83,4.64,12.98,0.81,2244.67,80.17,1.71
801881,摩托车及其他,2026-05-29,3258.67,1.54,-2.97,3.4,25.25,3.1,44.93,0.12,819.46,54.63,2.97
801784,城商行Ⅱ,2026-05-29,1026.63,8.73,1.47,1.31,5.77,0.52,9.62,0.28,6047.88,355.76,4.34
801769,出版,2026-05-29,1528.67,4.15,0.9,4.22,23.69,1.57,11.94,0.22,871.61,30.06,2.25
801767,数字媒体,2026-05-29,1718.86,2.37,-0.93,6.92,70.28,2.82,22.15,0.17,599.84,42.85,0.47
801766,影视院线,2026-05-29,1206.35,9.58,0.79,7.32,281.32,3.02,10.93,0.27,1026.15,54.01,0.46
801764,游戏Ⅱ,2026-05-29,2912.31,7.6,-1.4,2.92,24.84,3.28,26.78,0.43,3348.78,128.8,1.04
801745,军工电子Ⅱ,2026-05-29,6628.4,13.33,-6.18,6.89,101.66,4.68,43.36,1.57,5322.88,84.49,0.42
801744,航海装备Ⅱ,2026-05-29,3307.83,2.43,-2.5,2.75,28.1,2.25,31.14,0.22,2641.63,264.16,0.2
801743,地面兵装Ⅱ,2026-05-29,17425.35,3.41,-1.38,7.27,129.43,3.38,26.59,0.24,742.86,61.91,0.35
801742,航空装备Ⅱ,2026-05-29,9660.12,8.16,-4.52,4.58,75.29,3.6,34.56,0.99,5096.75,113.26,0.4
801741,航天装备Ⅱ,2026-05-29,30738.13,2.77,-6.45,6.64,448.5,5.62,47.45,0.37,1350.49,150.05,0.11
801203,一般零售,2026-05-29,2960.4,27.42,2.16,6.49,41.3,1.58,11.37,0.54,2280.03,38.64,1.34
801738,电网设备,2026-05-29,6733.34,38.12,-2.03,7.27,37.73,3.46,25.71,2.66,10349.09,83.46,0.99
801951,煤炭开采,2026-05-29,3758.12,29.82,2.5,6.18,21.6,1.49,11.89,0.7,4849.2,161.64,3.5
801981,个护用品,2026-05-29,1272.42,0.65,1.15,3.39,28.92,1.98,18.86,0.03,253.56,21.13,2.19
801206,互联网电商,2026-05-29,10771.57,4.69,-0.83,5.09,36.19,2.64,17.32,0.13,644.78,35.82,0.72
801782,国有大型银行Ⅱ,2026-05-29,1861.51,15.4,1.32,1.45,7.08,0.59,6.83,0.36,7093.24,1182.21,3.48
801181,房地产开发,2026-05-29,2389.56,59.5,0.47,6.03,18.58,0.89,6.52,1.05,4545.82,51.66,0.71
801193,证券Ⅱ,2026-05-29,5901.24,34.76,1.11,2.58,14.57,1.12,10.43,1.51,14722.0,294.44,1.63
801726,工程咨询服务Ⅱ,2026-05-29,2084.7,5.51,-2.48,7.39,42.68,1.87,18.91,0.29,935.74,22.82,0.89
801731,电机Ⅱ,2026-05-29,15042.98,5.13,-4.93,6.82,59.35,3.86,35.83,0.44,1530.41,58.86,0.78
801216,体育Ⅱ,2026-05-29,2165.72,1.1,-2.83,13.47,,4.55,12.25,0.05,94.16,47.08,0.14
801219,酒店餐饮,2026-05-29,1577.57,1.05,1.88,3.51,28.33,1.65,10.97,0.04,270.15,30.02,2.15
801722,装修装饰Ⅱ,2026-05-29,4654.25,6.81,-0.05,6.73,82.53,2.84,11.99,0.17,590.97,25.69,0.64
801713,装修建材,2026-05-29,5147.31,5.12,0.11,4.03,40.2,2.01,17.65,0.2,1402.62,40.07,2.7
801723,基础建设,2026-05-29,2275.1,24.92,0.18,4.17,11.98,0.62,10.52,0.56,3093.73,68.75,2.48
801721,房屋建设Ⅱ,2026-05-29,3099.95,6.51,1.72,3.58,8.31,0.49,11.08,0.13,815.62,101.95,3.38
801711,水泥,2026-05-29,4359.75,4.82,0.99,3.59,22.97,0.72,8.43,0.13,1094.98,52.14,3.1
801231,综合Ⅱ,2026-05-29,4590.18,4.34,-5.39,4.45,136.91,3.03,9.19,0.24,915.56,61.04,0.25
801223,通信服务,2026-05-29,2342.45,13.9,-2.15,3.56,28.65,1.89,25.33,0.74,4072.9,107.18,2.11
801785,农商行Ⅱ,2026-05-29,768.62,3.09,1.15,1.14,5.73,0.54,5.08,0.06,1467.71,146.77,4.91
801737,电池,2026-05-29,27239.87,31.31,-0.46,7.1,32.16,4.0,47.41,4.42,23455.93,241.81,1.04
801207,旅游零售Ⅱ,2026-05-29,7012.33,1.64,8.26,9.81,32.99,2.27,32.52,0.28,584.99,292.5,2.03
801712,玻璃玻纤,2026-05-29,22963.69,12.42,-4.41,11.64,67.93,4.17,29.45,0.96,2357.45,147.34,0.64
801154,医药商业,2026-05-29,4627.96,5.17,1.1,4.25,18.22,1.22,13.35,0.16,1169.62,36.55,2.19
801202,贸易Ⅱ,2026-05-29,4781.04,2.97,-1.06,4.9,25.73,1.54,8.13,0.08,459.79,35.37,1.62
801194,保险Ⅱ,2026-05-29,1175.12,3.09,1.73,1.82,6.82,1.0,37.21,0.39,7038.39,1407.68,4.33
801191,多元金融,2026-05-29,1204.45,8.01,-0.89,3.07,21.79,1.3,9.46,0.23,1643.55,60.87,1.62
801183,房地产服务,2026-05-29,855.17,4.18,0.89,6.54,49.71,1.53,8.03,0.07,241.36,21.94,0.85
801179,铁路公路,2026-05-29,1574.36,9.87,1.29,2.52,17.83,0.92,8.36,0.19,2155.86,65.33,3.12
801178,物流,2026-05-29,4304.76,6.68,-0.28,2.73,17.26,1.14,11.79,0.2,2539.11,54.02,2.73
801163,燃气Ⅱ,2026-05-29,3233.29,4.41,-1.33,3.99,24.14,1.94,13.6,0.14,1054.44,36.36,2.02
801161,电力,2026-05-29,3814.7,143.23,2.69,11.34,23.11,1.83,10.29,4.57,11707.03,114.77,1.9
801733,其他电源设备Ⅱ,2026-05-29,46832.45,8.23,-5.43,5.4,73.34,4.0,55.74,0.96,3434.57,118.43,0.42
801155,中药Ⅱ,2026-05-29,5668.89,9.55,2.11,2.49,23.47,1.95,16.62,0.41,3882.6,58.83,3.11
801156,医疗服务,2026-05-29,6272.71,8.86,-0.48,3.74,24.75,3.01,31.0,0.67,4998.08,98.0,1.25
801972,环保设备Ⅱ,2026-05-29,2455.3,4.02,-2.76,6.03,45.11,2.65,19.77,0.22,950.14,35.19,0.85
801735,光伏设备,2026-05-29,7215.7,26.34,-5.55,6.24,60.34,3.52,40.97,2.34,9887.55,154.49,0.82
801724,专业工程,2026-05-29,1944.56,10.31,-1.57,4.2,22.96,1.18,21.55,0.36,1790.09,45.9,1.67
801082,其他电子Ⅱ,2026-05-29,19133.96,11.13,-5.51,12.62,67.17,6.43,48.35,1.22,2593.98,78.61,0.25
801054,小金属,2026-05-29,39176.14,12.31,-3.42,9.92,55.05,5.42,41.61,1.99,5123.24,197.05,0.51
801101,计算机设备,2026-05-29,2955.39,14.27,-3.56,4.94,40.01,3.65,31.31,1.43,6670.0,79.4,0.81
801037,橡胶,2026-05-29,5027.65,2.52,-4.99,5.54,61.95,2.81,21.89,0.14,565.16,33.25,0.68
801152,生物制品,2026-05-29,5444.29,6.68,0.66,3.35,44.55,2.18,29.29,0.43,3307.95,64.86,1.28
801133,饰品,2026-05-29,1419.14,1.83,0.92,2.99,20.94,1.9,11.89,0.06,441.7,29.45,2.87
801132,服装家纺,2026-05-29,1554.46,7.76,-0.4,4.22,28.7,1.81,13.04,0.22,1345.95,22.81,2.67
801131,纺织制造,2026-05-29,1754.29,5.22,-1.17,5.38,22.91,1.62,14.05,0.14,749.77,23.43,2.24
801129,调味发酵品Ⅱ,2026-05-29,6820.04,4.17,0.66,5.48,27.4,3.38,16.43,0.19,1270.68,90.76,2.96
801128,休闲食品,2026-05-29,1839.74,2.41,1.8,5.77,20.31,2.17,17.74,0.11,564.6,25.66,1.94
801127,饮料乳品,2026-05-29,7282.83,3.77,2.25,2.92,18.15,2.99,19.09,0.23,2639.16,101.51,4.85
801125,白酒Ⅱ,2026-05-29,38529.54,4.17,3.74,4.97,20.7,3.84,103.69,0.97,10337.23,516.86,4.39
801124,食品加工,2026-05-29,13393.4,3.72,1.64,4.37,26.57,2.12,16.92,0.11,1015.65,40.63,2.86
801117,其他家电Ⅱ,2026-05-29,568.24,0.34,-1.25,3.1,46.16,1.31,9.45,0.01,65.09,21.7,1.58
801115,照明设备Ⅱ,2026-05-29,5163.15,1.91,-1.74,4.88,61.55,2.25,28.15,0.07,308.7,25.73,1.36
801141,包装印刷,2026-05-29,3070.22,7.01,-2.38,4.38,43.05,2.58,14.14,0.31,1359.37,33.16,1.36
801126,非白酒,2026-05-29,3798.25,2.86,2.79,5.51,25.94,2.74,16.34,0.16,765.15,47.82,2.28
801143,造纸,2026-05-29,2255.88,5.23,-2.03,3.42,29.5,1.24,11.33,0.13,827.51,35.98,1.32
801112,黑色家电,2026-05-29,2176.6,3.3,-3.46,4.07,34.13,2.43,21.42,0.13,920.88,92.09,1.2
801993,旅游及景区,2026-05-29,2040.33,3.57,1.4,4.19,46.87,2.56,16.1,0.12,672.41,28.02,1.13
801086,电子化学品Ⅱ,2026-05-29,11815.74,13.8,-7.29,14.05,98.86,6.42,69.66,1.96,4013.19,118.04,0.36
801145,文娱用品,2026-05-29,1916.35,2.41,0.72,6.8,51.51,3.48,19.42,0.13,496.73,22.58,0.96
801092,汽车服务,2026-05-29,483.48,1.51,-1.37,3.25,47.1,1.84,7.07,0.04,272.24,27.22,0.62
801096,商用车,2026-05-29,8022.19,4.07,-0.7,3.17,26.47,2.91,12.76,0.19,1526.88,117.45,2.4
801995,电视广播Ⅱ,2026-05-29,1117.38,5.23,-0.92,4.55,71.23,1.23,10.61,0.12,716.3,51.16,1.46
801102,通信设备,2026-05-29,11588.57,30.34,-1.47,9.57,83.96,11.72,93.68,8.99,29533.67,351.59,0.22
801104,软件开发,2026-05-29,6201.26,20.64,-3.32,4.35,91.92,4.55,33.55,1.99,9610.76,73.36,0.45
801095,乘用车,2026-05-29,16089.39,4.41,0.05,2.58,28.14,1.84,28.93,0.4,4020.54,502.57,1.42
801093,汽车零部件,2026-05-29,8380.72,37.43,-3.03,4.84,28.6,2.66,27.73,2.53,13254.51,55.23,1.36
801103,IT服务Ⅱ,2026-05-29,5217.7,34.72,-3.98,6.19,123.59,3.63,25.62,2.13,8313.04,69.86,0.29
801014,饲料,2026-05-29,3654.15,2.48,0.06,2.49,41.14,2.21,14.63,0.09,869.75,51.16,1.66
801114,厨卫电器,2026-05-29,8416.73,0.5,-0.08,2.26,22.49,1.6,11.76,0.02,217.1,24.12,4.26
801113,小家电,2026-05-29,4227.07,1.29,-3.89,3.5,24.41,2.55,27.95,0.12,707.05,35.35,1.58
801116,家电零部件Ⅱ,2026-05-29,7761.18,6.13,-4.74,6.51,44.78,4.15,21.9,0.56,1926.36,64.21,0.47
801015,渔业,2026-05-29,707.38,1.0,0.12,3.62,147.99,2.42,5.27,0.01,102.63,17.1,0.29
801038,农化制品,2026-05-29,5299.2,10.88,-1.71,3.13,20.58,2.08,15.61,0.47,4469.17,77.05,1.56
801053,贵金属,2026-05-29,23822.75,4.63,-1.15,3.96,21.8,3.78,26.29,0.37,2632.21,239.29,1.17
801034,化学制品,2026-05-29,6759.92,24.64,-2.81,5.2,28.62,2.31,23.06,1.7,8573.75,50.14,1.27
801077,工程机械,2026-05-29,22771.01,8.69,-0.1,3.22,19.95,2.0,26.69,0.44,3791.4,135.41,2.37
801076,轨交设备Ⅱ,2026-05-29,5740.8,7.3,-0.92,3.52,18.96,1.24,16.5,0.25,1471.71,47.47,3.01
801074,专用设备,2026-05-29,13126.12,26.66,-3.34,5.33,47.58,3.5,31.38,2.18,8289.23,46.57,0.78
801072,通用设备,2026-05-29,8687.82,39.33,-5.12,7.37,71.41,4.26,45.14,3.6,10465.61,47.79,0.52
801056,能源金属,2026-05-29,22385.27,4.75,-1.79,5.39,28.94,3.03,62.25,0.81,4222.31,324.79,0.89
801055,工业金属,2026-05-29,3409.51,44.81,-0.97,5.12,16.54,2.94,18.9,2.21,14282.13,238.04,1.84
801051,金属新材料,2026-05-29,10519.59,6.19,-6.21,7.06,74.25,4.49,44.94,0.64,1993.71,62.3,0.62
801045,特钢Ⅱ,2026-05-29,4106.09,3.17,-1.42,3.38,21.27,1.4,16.95,0.1,699.47,58.29,2.3
801044,普钢,2026-05-29,2201.02,17.5,-0.11,2.87,32.55,0.83,3.37,0.2,1765.62,76.77,1.29
801043,冶钢原料,2026-05-29,3592.86,3.02,-1.3,3.29,49.11,2.01,12.0,0.1,664.21,73.8,1.39
801036,塑料,2026-05-29,5394.56,18.24,-4.79,9.36,67.19,3.63,32.78,1.26,3728.1,51.07,0.35
801142,家居用品,2026-05-29,1768.07,6.21,-1.55,5.25,31.17,1.97,19.52,0.29,1503.69,20.88,2.59
801078,自动化设备,2026-05-29,23992.11,14.44,-4.59,7.81,92.3,6.78,64.23,2.73,8770.44,111.02,0.3
801151,化学制药,2026-05-29,11444.51,20.5,1.69,3.51,38.8,2.98,23.03,1.45,9670.83,64.47,1.01
801111,白色家电,2026-05-29,18647.18,2.83,2.76,1.83,11.21,2.03,21.29,0.31,6341.52,634.15,5.69
801033,化学原料,2026-05-29,3329.29,13.11,-2.89,3.63,30.63,1.75,12.73,0.66,3505.06,61.49,1.76
801085,消费电子,2026-05-29,12184.09,34.25,-3.16,8.75,42.77,5.32,53.3,5.39,15298.16,169.98,0.73
801081,半导体,2026-05-29,10480.14,59.69,-5.36,12.19,116.74,9.3,142.83,17.24,50993.15,294.76,0.14
801994,教育,2026-05-29,1878.55,2.85,-0.81,2.74,109.37,4.18,12.2,0.06,492.8,30.8,0.36
801032,化学纤维,2026-05-29,4774.96,10.01,-2.71,7.8,42.68,1.84,15.31,0.28,1069.57,39.61,0.61
801011,林业Ⅱ,2026-05-29,2057.45,1.25,-2.76,6.51,6412.05,7.15,12.08,0.04,166.56,41.64,0.02
801218,专业服务,2026-05-29,6180.66,3.8,-3.17,5.63,31.99,2.61,24.95,0.23,1021.48,34.05,1.1
801012,农产品加工,2026-05-29,2175.93,1.84,0.55,2.54,38.54,1.95,13.16,0.08,727.62,33.07,1.33
801083,元件,2026-05-29,25030.14,32.47,-0.59,15.36,88.48,11.02,80.56,6.94,17471.08,301.23,0.43
801017,养殖业,2026-05-29,2615.76,6.42,1.56,2.52,37.34,2.27,11.42,0.2,2654.7,115.42,2.75
801018,动物保健Ⅱ,2026-05-29,4101.51,1.23,-2.16,3.37,44.36,1.98,12.43,0.04,334.73,33.47,1.42
